Rooms,Propertycount,Price,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea_Banyule,CouncilArea_Bayside,CouncilArea_Boroondara,CouncilArea_Brimbank,CouncilArea_Cardinia,CouncilArea_Casey,CouncilArea_Darebin,CouncilArea_Frankston,CouncilArea_Glen Eira,CouncilArea_Greater Dandenong,CouncilArea_Hobsons Bay,CouncilArea_Hume,CouncilArea_Kingston,CouncilArea_Knox,CouncilArea_Macedon Ranges,CouncilArea_Manningham,CouncilArea_Maribyrnong,CouncilArea_Maroondah,CouncilArea_Melbourne,CouncilArea_Melton,CouncilArea_Monash,CouncilArea_Moonee Valley,CouncilArea_Moorabool,CouncilArea_Moreland,CouncilArea_Nillumbik,CouncilArea_Port Phillip,CouncilArea_Stonnington,CouncilArea_Unavailable,CouncilArea_Whitehorse,CouncilArea_Whittlesea,CouncilArea_Wyndham,CouncilArea_Yarra,CouncilArea_Yarra Ranges,CouncilArea_nan,Lattitude,Longtitude,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Type
4,11918.0,1770000.0,0,1,0,0,0,736595,5.2,3056,4.0,2.0,3.0,461.0,187.0,1930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.76296,144.97239,0,0,1,0,0,0,0,0,0
2,5533.0,1065000.0,0,1,0,0,0,736595,4.0,3057,2.0,1.0,1.0,186.0,159.66666666666666,1936.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.76321,144.97836999999996,0,0,1,0,0,0,0,0,0
3,7082.0,1000000.0,0,0,0,1,0,736595,5.2,3055,3.0,1.0,2.0,399.0,105.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.75744,144.94945,0,0,1,0,0,0,0,0,0
3,7082.0,1080000.0,0,0,0,1,0,736595,5.2,3055,3.0,1.0,2.0,218.0,112.5,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.76563,144.94111,0,0,1,0,0,0,0,0,0
4,4480.0,1300000.0,1,0,0,0,0,736595,10.8,3105,4.0,2.0,3.0,650.0,120.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.77352,145.09843999999995,1,0,0,0,0,0,0,0,0
3,4480.0,1331000.0,0,1,0,0,0,736595,10.8,3105,3.0,2.0,2.0,697.0,158.0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.768229999999996,145.08103,1,0,0,0,0,0,0,0,0
3,10175.0,745000.0,0,1,0,0,0,736595,12.1,3083,3.0,1.0,2.0,586.0,177.2,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.70762,145.07179,0,0,1,0,0,0,0,0,0
3,1686.0,655000.0,0,1,0,0,0,736595,14.8,3023,3.0,2.0,2.0,419.0,196.4,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.732440000000004,144.75669,0,0,0,0,0,0,1,0,0
3,4048.0,680000.0,0,0,0,0,1,736595,14.7,3151,3.0,1.0,1.0,189.0,215.6,2001.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.85777,145.14009,1,0,0,0,0,0,0,0,0
4,8920.0,2850000.0,0,1,0,0,0,736595,7.7,3124,4.0,2.0,8.0,905.0,234.8,1995.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.84578,145.08436,0,0,0,0,0,1,0,0,0
5,8920.0,2800000.0,0,0,0,0,1,736595,7.7,3124,5.0,2.0,2.0,768.0,254.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.83825,145.08163000000005,0,0,0,0,0,1,0,0,0
4,7822.0,1966000.0,0,0,0,0,1,736595,10.1,3163,4.0,2.0,2.0,627.0,181.0,1905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.89184,145.06056,0,0,0,0,0,1,0,0,0
3,7719.0,646000.0,0,1,0,0,0,736595,14.8,3023,3.0,1.0,2.0,238.0,171.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.73917,144.72874,0,0,0,0,0,0,1,0,0
3,9758.0,1100000.0,1,0,0,0,0,736595,17.9,3192,3.0,2.0,2.0,603.0,159.66666666666666,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.97462,145.07906,0,0,0,0,0,1,0,0,0
3,9758.0,1015000.0,0,1,0,0,0,736595,17.9,3192,3.0,1.0,2.0,566.0,148.33333333333334,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.96488,145.05276,0,0,0,0,0,1,0,0,0
3,9758.0,795000.0,0,1,0,0,0,736595,17.9,3192,3.0,2.0,2.0,138.0,137.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.956559999999996,145.06926,0,0,0,0,0,1,0,0,1
3,9758.0,1160000.0,0,1,0,0,0,736595,17.9,3192,3.0,2.0,2.0,534.0,134.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.9583,145.06041000000005,0,0,0,0,0,1,0,0,0
4,9758.0,1160000.0,0,1,0,0,0,736595,17.9,3192,4.0,2.0,2.0,585.0,158.2,1985.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.95272,145.06573,0,0,0,0,0,1,0,0,0
3,4734.0,800000.0,0,1,0,0,0,736595,17.5,3169,3.0,1.0,2.0,602.0,182.4,1990.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.94146,145.11121,0,0,0,0,1,0,0,0,0
4,11204.0,1000000.0,0,1,0,0,0,736595,6.7,3058,4.0,2.0,1.0,343.0,206.6,1995.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.74234000000001,144.95168999999999,0,0,1,0,0,0,0,0,0
3,11204.0,960000.0,0,1,0,0,0,736595,6.7,3058,3.0,1.0,3.0,491.0,230.8,2000.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.739129999999996,144.96086,0,0,1,0,0,0,0,0,0
4,15510.0,735000.0,0,1,0,0,0,736595,20.6,3064,4.0,2.0,2.0,771.0,255.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.57383,144.92424,0,0,1,0,0,0,0,0,0
4,15510.0,600000.0,0,1,0,0,0,736595,20.6,3064,4.0,2.0,2.0,630.0,177.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.58905,144.93658,0,0,1,0,0,0,0,0,0
4,15510.0,475000.0,0,0,0,1,0,736595,20.6,3064,4.0,2.0,1.0,294.0,146.0,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.58364,144.90804,0,0,1,0,0,0,0,0,0
3,15510.0,552000.0,0,1,0,0,0,736595,20.6,3064,3.0,2.0,2.0,448.0,143.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.57869,144.91069,0,0,1,0,0,0,0,0,0
3,11925.0,840500.0,0,1,0,0,0,736595,23.0,3136,3.0,1.0,2.0,850.0,214.0,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.78297,145.28773999999999,1,0,0,0,0,0,0,0,0
5,11925.0,1180000.0,0,1,0,0,0,736595,23.0,3136,5.0,3.0,3.0,857.0,285.0,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.79773,145.26956,1,0,0,0,0,0,0,0,0
3,6388.0,632000.0,0,1,0,0,0,736595,14.8,3023,3.0,1.0,1.0,562.0,118.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.772240000000004,144.77381,0,0,0,0,0,0,1,0,0
3,2898.0,607500.0,0,1,0,0,0,736595,18.0,3037,3.0,2.0,2.0,528.0,142.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.71046,144.77043,0,0,0,0,0,0,1,0,0
3,2898.0,563000.0,0,1,0,0,0,736595,18.0,3037,3.0,2.0,2.0,469.0,199.66666666666666,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.72438,144.7655,0,0,0,0,0,0,1,0,0
4,2276.0,695000.0,0,1,0,0,0,736595,14.7,3030,4.0,2.0,2.0,516.0,257.3333333333333,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.78763,144.75963000000004,0,0,0,0,0,0,1,0,0
4,4258.0,990000.0,0,1,0,0,0,736595,21.8,3089,4.0,3.0,2.0,1001.0,315.0,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.65972,145.159,0,0,0,1,0,0,0,0,0
4,9028.0,1260000.0,1,0,0,0,0,736595,12.4,3108,4.0,3.0,3.0,730.0,263.0,1999.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.77871,145.10356000000004,1,0,0,0,0,0,0,0,0
4,10999.0,1310000.0,0,1,0,0,0,736595,14.3,3109,4.0,2.0,2.0,664.0,211.0,1987.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.77472,145.15197,1,0,0,0,0,0,0,0,0
5,10999.0,1890000.0,0,1,0,0,0,736595,14.3,3109,5.0,2.0,2.0,659.0,159.0,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.78628,145.1667,1,0,0,0,0,0,0,0,0
2,7254.0,365500.0,0,0,0,1,0,736595,25.9,3754,2.0,1.0,2.0,184.0,120.0,1973.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.60835,145.12073,0,0,0,1,0,0,0,0,0
3,2546.0,837000.0,0,1,0,0,0,736595,27.0,3196,3.0,1.0,1.0,441.0,133.0,1976.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.03804,145.11728,0,0,0,0,1,0,0,0,0
3,2546.0,950000.0,0,1,0,0,0,736595,27.0,3196,3.0,1.0,2.0,560.0,146.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.03288,145.11678,0,0,0,0,1,0,0,0,0
3,10926.0,646000.0,0,1,0,0,0,736595,19.6,3076,3.0,2.0,2.0,716.0,114.0,1979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.64206,145.03703000000004,0,0,1,0,0,0,0,0,0
3,10926.0,625000.0,0,1,0,0,0,736595,19.6,3076,3.0,1.0,2.0,534.0,113.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.658429999999996,145.03091,0,0,1,0,0,0,0,0,0
3,10926.0,552500.0,0,1,0,0,0,736595,19.6,3076,3.0,1.0,1.0,521.0,143.0,1998.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.63854,145.05178999999995,0,0,1,0,0,0,0,0,0
3,9264.0,1710000.0,0,1,0,0,0,736595,7.5,3040,3.0,1.0,2.0,795.0,173.0,2006.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.74903,144.89924,0,0,0,0,0,0,1,0,0
4,5070.0,800000.0,0,1,0,0,0,736595,13.1,3060,4.0,3.0,2.0,308.0,203.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.7166,144.97665,0,0,1,0,0,0,0,0,0
3,10788.0,791100.0,0,1,0,0,0,736595,24.8,3156,3.0,2.0,2.0,640.0,156.5,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.89335,145.27924,1,0,0,0,0,0,0,0,0
2,10788.0,775000.0,0,1,0,0,0,736595,24.8,3156,2.0,1.0,1.0,733.0,110.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.87101,145.26641999999995,1,0,0,0,0,0,0,0,0
3,5825.0,1210000.0,1,0,0,0,0,736595,2.1,3065,3.0,1.0,1.0,155.0,117.0,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.794509999999995,144.98208,0,0,1,0,0,0,0,0,0
2,5825.0,1300000.0,0,1,0,0,0,736595,2.1,3065,2.0,1.0,1.0,125.0,124.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.79395,144.97698,0,0,1,0,0,0,0,0,0
3,6244.0,1730000.0,0,1,0,0,0,736595,3.6,3068,3.0,2.0,1.0,175.0,100.66666666666667,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.78305,144.97997,0,0,1,0,0,0,0,0,0
2,3593.0,1100000.0,0,1,0,0,0,736595,3.4,3031,2.0,1.0,1.0,193.0,77.33333333333334,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.78749000000001,144.93203,0,0,1,0,0,0,0,0,0
4,4385.0,1350000.0,0,0,0,0,1,736595,15.4,3131,4.0,2.0,2.0,653.0,653.0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.84362,145.16976,1,0,0,0,0,0,0,0,0
4,4385.0,950000.0,0,0,0,0,1,736595,15.4,3131,4.0,1.0,1.0,607.0,561.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.84137,145.17911999999995,1,0,0,0,0,0,0,0,0
3,17055.0,634000.0,0,1,0,0,0,736595,38.0,3199,3.0,1.0,1.0,586.0,469.0,1956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.14738,145.16653,0,0,0,0,1,0,0,0,0
4,7566.0,1350000.0,0,1,0,0,0,736595,38.0,3199,4.0,2.0,2.0,2716.0,377.0,1952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.17488,145.1234,0,0,0,0,1,0,0,0,0
3,3285.0,586000.0,0,1,0,0,0,736595,12.9,3043,3.0,1.0,1.0,534.0,285.0,1948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.686409999999995,144.88487,0,0,0,0,0,0,1,0,0
3,10412.0,1285000.0,0,1,0,0,0,736595,7.3,3146,3.0,2.0,2.0,374.0,101.0,1940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.84967,145.08388,0,0,0,0,0,1,0,0,0
4,15321.0,1190000.0,0,1,0,0,0,736595,16.7,3150,4.0,2.0,2.0,653.0,102.83333333333333,1945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.892309999999995,145.15141,1,0,0,0,0,0,0,0,0
3,15321.0,2450000.0,0,1,0,0,0,736595,16.7,3150,3.0,1.0,0.0,984.0,104.66666666666667,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.87376,145.15238,1,0,0,0,0,0,0,0,0
4,15321.0,1214000.0,0,1,0,0,0,736595,16.7,3150,4.0,2.0,2.0,694.0,106.5,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.8893,145.18747,1,0,0,0,0,0,0,0,0
4,15321.0,1631888.0,0,1,0,0,0,736595,16.7,3150,4.0,2.0,2.0,740.0,108.33333333333333,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.88551,145.17559,1,0,0,0,0,0,0,0,0
3,8870.0,850000.0,0,1,0,0,0,736595,11.2,3046,3.0,1.0,1.0,672.0,110.16666666666667,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.705420000000004,144.92263,0,0,1,0,0,0,0,0,0
3,8870.0,1051000.0,0,1,0,0,0,736595,11.2,3046,3.0,2.0,2.0,913.0,112.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.700720000000004,144.91662,0,0,1,0,0,0,0,0,0
2,8870.0,910000.0,1,0,0,0,0,736595,11.2,3046,2.0,1.0,1.0,718.0,124.5,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.71389,144.92158999999995,0,0,1,0,0,0,0,0,0
3,8524.0,785000.0,0,1,0,0,0,736595,16.1,3088,3.0,1.0,2.0,840.0,137.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.69443,145.11245,0,0,1,0,0,0,0,0,0
4,5454.0,1800000.0,1,0,0,0,0,736595,13.8,3188,4.0,1.0,2.0,800.0,206.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.93492,145.01758,0,0,0,0,0,1,0,0,0
4,5454.0,2000000.0,0,0,0,0,1,736595,13.8,3188,4.0,3.0,2.0,360.0,275.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.937,145.01169,0,0,0,0,0,1,0,0,1
4,5454.0,2500000.0,0,0,0,0,1,736595,13.8,3188,4.0,2.0,4.0,683.0,199.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.929829999999995,145.00167,0,0,0,0,0,1,0,0,0
4,2356.0,1125000.0,1,0,0,0,0,736595,13.8,3188,4.0,1.0,1.0,700.0,175.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.94312,145.0244,0,0,0,0,0,1,0,0,0
3,6482.0,3600000.0,0,1,0,0,0,736595,6.2,3123,3.0,2.0,2.0,848.0,158.0,1929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.83543,145.04606,0,0,0,0,0,1,0,0,0
3,2890.0,985000.0,0,1,0,0,0,736595,8.9,3084,3.0,1.0,2.0,528.0,118.0,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.74821,145.06933,1,0,0,0,0,0,0,0,0
3,2947.0,915000.0,0,1,0,0,0,736595,8.8,3081,3.0,2.0,2.0,604.0,210.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.730979999999995,145.06043,1,0,0,0,0,0,0,0,0
4,4794.0,1911000.0,0,1,0,0,0,736595,16.0,3190,4.0,3.0,2.0,616.0,302.0,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.94964,145.02753,0,0,0,0,0,1,0,0,0
3,13830.0,650000.0,0,1,0,0,0,736595,18.4,3029,3.0,2.0,2.0,913.0,174.0,1992.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.85152,144.70802,0,0,0,0,0,0,1,0,0
3,13830.0,550000.0,0,0,0,1,0,736595,18.4,3029,3.0,1.0,2.0,635.0,130.5,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.86866,144.69356000000005,0,0,0,0,0,0,1,0,0
4,13830.0,537000.0,0,1,0,0,0,736595,18.4,3029,4.0,2.0,2.0,572.0,87.0,1976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.87373,144.69131000000004,0,0,0,0,0,0,1,0,0
3,13830.0,568000.0,0,1,0,0,0,736595,18.4,3029,3.0,2.0,2.0,700.0,43.5,1973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.87695,144.69953,0,0,0,0,0,0,1,0,0
3,768.0,1205000.0,0,0,1,0,0,736595,12.3,3166,3.0,2.0,4.0,622.0,0.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.908229999999996,145.10851,0,0,0,0,0,1,0,0,0
4,1554.0,2040000.0,0,0,0,0,1,736595,7.8,3079,4.0,2.0,2.0,585.0,41.666666666666664,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.7709,145.05676,1,0,0,0,0,0,0,0,0
3,851.0,605000.0,0,1,0,0,0,736595,14.0,3047,3.0,1.0,0.0,593.0,83.33333333333333,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.68775,144.90941999999995,0,0,1,0,0,0,0,0,0
3,1202.0,572000.0,0,1,0,0,0,736595,14.0,3021,3.0,1.0,2.0,554.0,125.0,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.73522,144.82044,0,0,0,0,0,0,1,0,0
3,3656.0,680000.0,0,1,0,0,0,736595,15.5,3038,3.0,2.0,2.0,850.0,121.0,1967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.72056,144.80825,0,0,0,0,0,0,1,0,0
3,5629.0,790000.0,0,0,0,1,0,736595,11.7,3033,3.0,1.0,1.0,610.0,117.0,1959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.7356,144.86479,0,0,0,0,0,0,1,0,0
4,5629.0,630000.0,0,0,0,1,0,736595,11.7,3033,3.0,1.0,2.0,185.0,113.0,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.7482,144.86924,0,0,0,0,0,0,1,0,0
3,5629.0,900000.0,0,0,0,1,0,736595,11.7,3033,3.0,1.0,1.0,624.0,152.5,1942.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.75046,144.8653,0,0,0,0,0,0,1,0,0
4,10331.0,2450000.0,1,0,0,0,0,736595,5.4,3101,4.0,2.0,2.0,399.0,192.0,1920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.80526,145.04294,0,0,0,0,0,1,0,0,0
3,10331.0,2600000.0,1,0,0,0,0,736595,5.4,3101,3.0,1.0,2.0,780.0,146.0,1945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.80969,145.01967,0,0,0,0,0,1,0,0,0
