age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,contact_cellular,contact_telephone,contact_unknown,day,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,duration,campaign,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6483,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,275,1,-1,0,0,0,0,1,0
47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2306,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,239,4,-1,0,0,0,0,1,1
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,954,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,402,9,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-679,1,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,172,1,93,1,1,0,0,0,0
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,195,2,-1,0,0,0,0,1,0
76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2590,0,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,68,12,-1,0,0,0,0,1,0
58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,331,0,1,1,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,82,3,-1,0,0,0,0,1,0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4209,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,57,6,-1,0,0,0,0,1,0
58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,462,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,495,1,93,1,0,0,1,0,1
28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,479,1,-1,0,0,0,0,1,0
41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,141,2,-1,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,151,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,82,4,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,883,1,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,798,1,185,5,0,1,0,0,1
27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,266,0,1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,232,1,-1,0,0,0,0,1,0
48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,60,5,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,491,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,103,3,-1,0,0,0,0,1,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,443,1,-1,0,0,0,0,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,198,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,400,2,-1,0,0,0,0,1,0
52,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14363,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,132,1,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,374,16,-1,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,136,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,363,7,-1,0,0,0,0,1,1
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,111,2,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,335,0,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,130,4,-1,0,0,0,0,1,0
51,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,174,0,0,0,1,0,29,0,0,0,0,0,1,0,0,0,0,0,0,308,3,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,270,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,116,1,-1,0,0,0,0,1,0
44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1206,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,160,2,-1,0,0,0,0,1,0
49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,198,1,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,205,3,-1,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,914,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,185,2,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,31,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,61,2,181,4,1,0,0,0,0
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,159,2,106,6,0,0,1,0,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,347,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,213,1,264,6,1,0,0,0,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,860,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,294,15,-1,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,89,1,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,140,3,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,71,1,223,9,0,1,0,0,0
45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,47,7,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,68,1,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,570,2,-1,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-149,1,0,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,287,2,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2411,1,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,130,1,161,1,1,0,0,0,1
46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,225,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,201,1,345,1,0,1,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2731,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,11,7,-1,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,112,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,70,5,85,5,0,1,0,0,0
44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,54,2,-1,0,0,0,0,1,0
42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3620,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,22,16,-1,0,0,0,0,1,0
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,179,0,0,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,103,3,-1,0,0,0,0,1,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1544,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,104,1,312,1,1,0,0,0,0
48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,199,0,0,0,1,0,18,0,1,0,0,0,0,0,0,0,0,0,0,29,2,-1,0,0,0,0,1,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,231,1,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,57,2,-1,0,0,0,0,1,0
27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,76,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,236,1,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,302,0,0,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,528,3,-1,0,0,0,0,1,1
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,189,1,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,68,2,-1,0,0,0,0,1,0
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,565,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,876,1,-1,0,0,0,0,1,1
37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,310,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76,1,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1746,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,99,1,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,122,3,357,4,1,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-110,0,1,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,141,1,-1,0,0,0,0,1,0
55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2749,1,1,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,58,2,-1,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6495,0,0,1,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,78,3,-1,0,0,0,0,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,435,3,-1,0,0,0,0,1,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-650,0,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,123,2,364,1,1,0,0,0,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,292,0,1,0,1,0,28,0,0,0,0,0,1,0,0,0,0,0,0,210,3,-1,0,0,0,0,1,0
42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5774,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,54,2,-1,0,0,0,0,1,0
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2416,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,138,4,-1,0,0,0,0,1,0
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35,0,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,336,7,-1,0,0,0,0,1,0
68,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19317,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,249,1,-1,0,0,0,0,1,1
43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50,0,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,63,1,-1,0,0,0,0,1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-674,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,257,1,-1,0,0,0,0,1,0
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3726,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,875,2,-1,0,0,0,0,1,1
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1180,1,1,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,191,2,-1,0,0,0,0,1,0
61,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6610,0,0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,481,2,-1,0,0,0,0,1,1
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,319,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,120,2,-1,0,0,0,0,1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1545,1,1,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,207,1,-1,0,0,0,0,1,0
51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1315,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,303,2,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,424,0,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,93,2,-1,0,0,0,0,1,0
56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,151,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,128,1,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-970,0,1,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,194,2,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-762,1,1,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,408,2,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,181,1,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,5,3,-1,0,0,0,0,1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-120,1,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,231,2,-1,0,0,0,0,1,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1022,1,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,20,3,-1,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,78,1,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,218,3,161,9,0,1,0,0,0
39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,209,0,0,0,0,1,23,0,0,0,0,0,1,0,0,0,0,0,0,36,2,-1,0,0,0,0,1,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2469,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,136,8,-1,0,0,0,0,1,0
55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,336,1,-1,0,0,0,0,1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,328,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,192,1,-1,0,0,0,0,1,0
34,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,141,1,188,1,1,0,0,0,0
51,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,307,1,1,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,65,2,-1,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1384,1,0,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,203,2,2,3,0,1,0,0,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,104,9,-1,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,719,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,230,1,-1,0,0,0,0,1,0
44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,71,1,-1,0,0,0,0,1,0
38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6704,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,205,2,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4543,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,162,1,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,145,2,-1,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,149,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,220,2,-1,0,0,0,0,1,0
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1400,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,309,3,355,4,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-118,1,1,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,421,3,-1,0,0,0,0,1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2160,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,261,1,98,1,0,0,1,0,1
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3452,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,132,2,-1,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,842,0,0,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,273,1,91,1,0,1,0,0,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3576,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,349,2,183,1,0,0,1,0,1
41,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1666,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,291,3,-1,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,83,6,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,793,2,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1628,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,119,1,195,8,0,0,1,0,0
47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,51,1,1,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,312,1,-1,0,0,0,0,1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,447,0,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,103,6,-1,0,0,0,0,1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,396,1,0,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,101,3,-1,0,0,0,0,1,0
45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4994,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,48,1,-1,0,0,0,0,1,0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3215,1,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,228,3,-1,0,0,0,0,1,0
59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2814,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,81,3,-1,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,152,2,-1,0,0,0,0,1,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,293,1,0,0,0,1,23,0,0,0,0,0,0,0,0,1,0,0,0,160,3,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,474,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,59,1,-1,0,0,0,0,1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16178,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,297,1,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,147,2,-1,0,0,0,0,1,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,88,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,143,1,-1,0,0,0,0,1,0
29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,308,1,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,75,1,-1,0,0,0,0,1,0
70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1164,0,0,0,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,338,3,185,2,1,0,0,0,0
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13893,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,29,2,-1,0,0,0,0,1,0
55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,159,2,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-435,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,85,8,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,389,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,15,7,-1,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,356,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,198,2,358,5,0,1,0,0,0
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2718,0,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,114,2,-1,0,0,0,0,1,0
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,261,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1117,2,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,757,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,343,2,-1,0,0,0,0,1,0
45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,0,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,59,2,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-422,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,31,1,-1,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,248,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,212,2,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,145,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,157,6,-1,0,0,0,0,1,0
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,598,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,96,1,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,949,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,245,2,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,614,0,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,72,4,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1209,1,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,700,1,-1,0,0,0,0,1,0
50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,202,1,0,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,107,1,148,4,1,0,0,0,0
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1840,1,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,312,3,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,114,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,153,1,309,3,0,1,0,0,0
56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-229,0,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,55,10,-1,0,0,0,0,1,0
